route_id,start_time,end_time,start_hour,end_hour,start_stop,end_stop,start_stop_id,end_stop_id,start_lat,start_lon,end_lat,end_lon,duration,distance
10,2024-07-15 07:20:04,2024-07-15 07:26:38,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.566666666666666,1.5892632315739608
10,2024-07-15 07:26:38,2024-07-15 07:33:44,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,7.1,1.7382329657418492
10,2024-07-16 07:02:37,2024-07-16 07:03:50,7,7,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.2166666666666666,0.9140332362197978
10,2024-07-16 07:03:50,2024-07-16 07:10:45,7,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,6.916666666666667,0.0
10,2024-07-16 07:10:45,2024-07-16 07:12:35,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.8333333333333333,0.9140332362197978
10,2024-07-16 07:12:35,2024-07-16 07:18:08,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.55,1.4913432233154422
10,2024-07-16 07:18:08,2024-07-16 07:27:34,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,9.433333333333334,1.5892632315739608
10,2024-07-16 07:27:34,2024-07-16 07:35:05,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,7.516666666666667,1.7382329657418492
10,2024-07-17 07:05:33,2024-07-17 07:07:00,7,7,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.45,0.9140332362197978
10,2024-07-17 07:07:00,2024-07-17 07:14:27,7,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,7.45,0.0
10,2024-07-17 07:14:27,2024-07-17 07:17:16,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,2.816666666666667,0.9140332362197978
10,2024-07-17 07:17:16,2024-07-17 07:22:34,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.3,1.4913432233154422
10,2024-07-17 07:22:34,2024-07-17 07:33:45,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,11.183333333333334,1.5892632315739608
10,2024-07-17 07:33:45,2024-07-17 07:40:55,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,7.166666666666667,1.7382329657418492
10,2024-07-18 07:03:19,2024-07-18 07:04:33,7,7,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.2333333333333334,0.9140332362197978
10,2024-07-18 07:04:33,2024-07-18 07:10:53,7,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,6.333333333333333,0.0
10,2024-07-18 07:10:53,2024-07-18 07:12:28,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.5833333333333333,0.9140332362197978
10,2024-07-18 07:12:28,2024-07-18 07:16:39,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.183333333333334,1.4913432233154422
10,2024-07-18 07:16:39,2024-07-18 07:23:02,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.383333333333334,1.5892632315739608
10,2024-07-18 07:23:02,2024-07-18 07:29:25,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,6.383333333333334,1.7382329657418492
10,2024-07-19 07:04:26,2024-07-19 07:05:43,7,7,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.2833333333333334,0.9140332362197978
10,2024-07-19 07:05:43,2024-07-19 07:12:44,7,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,7.016666666666667,0.0
10,2024-07-19 07:12:44,2024-07-19 07:14:05,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.35,0.9140332362197978
10,2024-07-19 07:14:05,2024-07-19 07:18:54,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.816666666666666,1.4913432233154422
10,2024-07-19 07:18:54,2024-07-19 07:25:38,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.733333333333333,1.5892632315739608
10,2024-07-19 07:25:38,2024-07-19 07:32:32,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,6.9,1.7382329657418492
10,2024-07-22 07:04:59,2024-07-22 07:06:15,7,7,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.2666666666666666,0.9140332362197978
10,2024-07-22 07:06:15,2024-07-22 07:14:10,7,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,7.916666666666667,0.0
10,2024-07-22 07:14:10,2024-07-22 07:16:21,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,2.183333333333333,0.9140332362197978
10,2024-07-22 07:16:21,2024-07-22 07:22:11,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.833333333333333,1.4913432233154422
10,2024-07-22 07:22:11,2024-07-22 07:32:02,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,9.85,1.5892632315739608
10,2024-07-22 07:32:02,2024-07-22 07:40:19,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,8.283333333333333,1.7382329657418492
10,2024-07-23 07:03:01,2024-07-23 07:04:11,7,7,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.1666666666666667,0.9140332362197978
10,2024-07-23 07:04:11,2024-07-23 07:12:23,7,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,8.2,0.0
10,2024-07-23 07:12:23,2024-07-23 07:14:09,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.7666666666666666,0.9140332362197978
10,2024-07-23 07:14:09,2024-07-23 07:19:04,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.916666666666667,1.4913432233154422
10,2024-07-23 07:19:04,2024-07-23 07:28:29,7,7,SMA 8,SMA Dempo,BT04,BT06,-7.95658,112.61276,-7.9725,112.6218,9.416666666666666,2.0232108549200403
10,2024-07-23 07:28:29,2024-07-23 07:33:58,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.483333333333333,1.369535376459733
10,2024-07-24 07:03:08,2024-07-24 07:04:15,7,7,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.1166666666666667,0.9140332362197978
10,2024-07-24 07:04:15,2024-07-24 07:12:08,7,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,7.883333333333334,0.0
10,2024-07-24 07:12:08,2024-07-24 07:13:44,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.6,0.9140332362197978
10,2024-07-24 07:13:44,2024-07-24 07:18:49,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.083333333333333,1.4913432233154422
10,2024-07-24 07:18:49,2024-07-24 07:19:01,7,7,SMA 8,SPBU Tlogomas,BT04,BT01,-7.95658,112.61276,-7.93324,112.60354,0.2,2.774263222821852
10,2024-07-24 07:19:01,2024-07-24 07:22:36,7,7,SPBU Tlogomas,SD Dinoyo 2,BT01,BT02,-7.93324,112.60354,-7.94329,112.61047,3.5833333333333335,1.3487946268033537
10,2024-07-24 07:22:36,2024-07-24 07:26:10,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,3.566666666666667,1.4913432233154422
10,2024-07-24 07:26:10,2024-07-24 07:27:41,7,7,SMA 8,SMA Dempo,BT04,BT06,-7.95658,112.61276,-7.9725,112.6218,1.5166666666666666,2.0232108549200403
10,2024-07-24 07:27:41,2024-07-24 07:33:53,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,6.2,1.369535376459733
10,2024-07-25 07:03:43,2024-07-25 07:05:00,7,7,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.2833333333333334,0.9140332362197978
10,2024-07-25 07:05:00,2024-07-25 07:12:38,7,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,7.633333333333334,0.0
10,2024-07-25 07:12:38,2024-07-25 07:14:27,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.8166666666666667,0.9140332362197978
10,2024-07-25 07:14:27,2024-07-25 07:18:17,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,3.8333333333333335,1.4913432233154422
10,2024-07-25 07:18:17,2024-07-25 07:27:42,7,7,SMA 8,SMA Dempo,BT04,BT06,-7.95658,112.61276,-7.9725,112.6218,9.416666666666666,2.0232108549200403
10,2024-07-25 07:27:42,2024-07-25 07:33:45,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,6.05,1.369535376459733
10,2024-07-26 07:03:37,2024-07-26 07:04:50,7,7,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.2166666666666666,0.9140332362197978
10,2024-07-26 07:04:50,2024-07-26 07:12:25,7,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,7.583333333333333,0.0
10,2024-07-26 07:12:25,2024-07-26 07:14:27,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,2.033333333333333,0.9140332362197978
10,2024-07-26 07:14:27,2024-07-26 07:22:07,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,7.666666666666667,1.4913432233154422
10,2024-07-26 07:22:07,2024-07-26 07:31:01,7,7,SMA 8,SMA Dempo,BT04,BT06,-7.95658,112.61276,-7.9725,112.6218,8.9,2.0232108549200403
10,2024-07-26 07:31:01,2024-07-26 07:36:56,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.916666666666667,1.369535376459733
10,2024-07-29 07:03:06,2024-07-29 07:04:11,7,7,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.0833333333333333,0.9140332362197978
10,2024-07-29 07:04:11,2024-07-29 07:11:56,7,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,7.75,0.0
10,2024-07-29 07:11:56,2024-07-29 07:13:22,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.4333333333333333,0.9140332362197978
10,2024-07-29 07:13:22,2024-07-29 07:17:26,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.066666666666666,1.4913432233154422
10,2024-07-29 07:17:26,2024-07-29 07:24:59,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.55,1.5892632315739608
10,2024-07-29 07:24:59,2024-07-29 07:26:36,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.6166666666666667,1.091282026742783
10,2024-07-29 07:26:36,2024-07-29 07:31:58,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.366666666666666,1.369535376459733
10,2024-07-30 06:57:49,2024-07-30 06:59:09,6,6,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.3333333333333333,0.9140332362197978
10,2024-07-30 06:59:09,2024-07-30 07:06:55,6,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,7.766666666666667,0.0
10,2024-07-30 07:06:55,2024-07-30 07:08:19,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.4,0.9140332362197978
10,2024-07-30 07:08:19,2024-07-30 07:13:38,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.316666666666666,1.4913432233154422
10,2024-07-30 07:13:38,2024-07-30 07:20:28,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.833333333333333,1.5892632315739608
10,2024-07-30 07:20:28,2024-07-30 07:22:29,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,2.0166666666666666,1.091282026742783
10,2024-07-30 07:22:29,2024-07-30 07:28:39,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,6.166666666666667,1.369535376459733
10,2024-07-31 07:01:56,2024-07-31 07:03:01,7,7,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.0833333333333333,0.9140332362197978
10,2024-07-31 07:03:01,2024-07-31 07:09:42,7,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,6.683333333333334,0.0
10,2024-07-31 07:09:42,2024-07-31 07:11:40,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.9666666666666666,0.9140332362197978
10,2024-07-31 07:11:40,2024-07-31 07:15:46,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.1,1.4913432233154422
10,2024-07-31 07:15:46,2024-07-31 07:22:23,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.616666666666666,1.5892632315739608
10,2024-07-31 07:22:23,2024-07-31 07:24:12,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.8166666666666667,1.091282026742783
10,2024-07-31 07:24:12,2024-07-31 07:29:39,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.45,1.369535376459733
10,2024-09-02 07:17:33,2024-09-02 07:19:59,7,7,SPBU Tlogomas,SD Dinoyo 2,BT01,BT02,-7.93324,112.60354,-7.94329,112.61047,2.433333333333333,1.3487946268033537
10,2024-09-03 06:40:50,2024-09-03 06:43:27,6,6,SMA 8,SD Dinoyo 2,BT04,BT02,-7.95658,112.61276,-7.94329,112.61047,2.6166666666666667,1.4913432233154422
10,2024-09-03 06:43:27,2024-09-03 06:45:46,6,6,SD Dinoyo 2,SPBU Tlogomas,BT02,BT01,-7.94329,112.61047,-7.93324,112.60354,2.316666666666667,1.3487946268033537
10,2024-09-03 06:45:46,2024-09-03 06:57:10,6,6,SPBU Tlogomas,SPBU Tlogomas,BT01,BT01,-7.93324,112.60354,-7.93324,112.60354,11.4,0.0
10,2024-09-03 06:57:10,2024-09-03 06:59:14,6,6,SPBU Tlogomas,SD Dinoyo 2,BT01,BT02,-7.93324,112.60354,-7.94329,112.61047,2.066666666666667,1.3487946268033537
10,2024-09-03 06:59:14,2024-09-03 07:00:45,6,7,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.5166666666666666,0.9140332362197978
10,2024-09-03 07:00:45,2024-09-03 07:08:13,7,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,7.466666666666667,0.0
10,2024-09-03 07:08:13,2024-09-03 07:09:44,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.5166666666666666,0.9140332362197978
10,2024-09-03 07:09:44,2024-09-03 07:13:57,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.216666666666667,1.4913432233154422
10,2024-09-03 07:13:57,2024-09-03 07:21:58,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,8.016666666666667,1.5892632315739608
10,2024-09-03 07:21:58,2024-09-03 07:23:50,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.8666666666666667,1.091282026742783
10,2024-09-03 07:23:50,2024-09-03 07:28:55,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.083333333333333,1.369535376459733
10,2024-09-04 06:59:41,2024-09-04 07:01:57,6,7,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,2.2666666666666666,0.9140332362197978
10,2024-09-04 07:01:57,2024-09-04 07:09:16,7,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,7.316666666666666,0.0
10,2024-09-04 07:09:16,2024-09-04 07:11:22,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,2.1,0.9140332362197978
10,2024-09-04 07:11:22,2024-09-04 07:16:20,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.966666666666667,1.4913432233154422
10,2024-09-04 07:16:20,2024-09-04 07:23:06,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.766666666666667,1.5892632315739608
10,2024-09-04 07:23:06,2024-09-04 07:24:45,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.65,1.091282026742783
10,2024-09-04 07:24:45,2024-09-04 07:29:57,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.2,1.369535376459733
10,2024-09-05 07:00:03,2024-09-05 07:01:15,7,7,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.2,0.9140332362197978
10,2024-09-05 07:01:15,2024-09-05 07:08:26,7,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,7.183333333333334,0.0
10,2024-09-05 07:08:26,2024-09-05 07:09:56,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.5,0.9140332362197978
10,2024-09-05 07:09:56,2024-09-05 07:15:58,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,6.033333333333333,1.4913432233154422
10,2024-09-05 07:15:58,2024-09-05 07:22:48,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.833333333333333,1.5892632315739608
10,2024-09-05 07:22:48,2024-09-05 07:29:50,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,7.033333333333333,1.7382329657418492
10,2024-09-05 07:29:50,2024-09-05 07:39:33,7,7,SMP 4,SMP 4,BT07,BT07,-7.97693,112.6334,-7.97693,112.6334,9.716666666666667,0.0
10,2024-09-06 06:57:54,2024-09-06 06:59:34,6,6,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.6666666666666667,0.9140332362197978
10,2024-09-06 06:59:34,2024-09-06 07:07:55,6,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,8.35,0.0
10,2024-09-06 07:07:55,2024-09-06 07:09:23,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.4666666666666666,0.9140332362197978
10,2024-09-06 07:09:23,2024-09-06 07:13:44,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.35,1.4913432233154422
10,2024-09-06 07:13:44,2024-09-06 07:20:36,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.866666666666666,1.5892632315739608
10,2024-09-06 07:20:36,2024-09-06 07:26:55,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,6.316666666666666,1.7382329657418492
10,2024-09-09 07:01:09,2024-09-09 07:02:32,7,7,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.3833333333333333,0.9140332362197978
10,2024-09-09 07:02:32,2024-09-09 07:11:19,7,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,8.783333333333333,0.0
10,2024-09-09 07:11:19,2024-09-09 07:13:02,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.7166666666666666,0.9140332362197978
10,2024-09-09 07:13:02,2024-09-09 07:18:03,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.016666666666667,1.4913432233154422
10,2024-09-09 07:18:03,2024-09-09 07:25:51,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.8,1.5892632315739608
10,2024-09-09 07:25:51,2024-09-09 07:33:23,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,7.533333333333333,1.7382329657418492
10,2024-09-10 07:00:23,2024-09-10 07:02:07,7,7,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.7333333333333334,0.9140332362197978
10,2024-09-10 07:02:07,2024-09-10 07:11:27,7,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,9.333333333333334,0.0
10,2024-09-10 07:11:27,2024-09-10 07:13:03,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.6,0.9140332362197978
10,2024-09-10 07:13:03,2024-09-10 07:19:47,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,6.733333333333333,1.4913432233154422
10,2024-09-10 07:19:47,2024-09-10 07:27:43,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.933333333333334,1.5892632315739608
10,2024-09-10 07:27:43,2024-09-10 07:34:18,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,6.583333333333333,1.7382329657418492
10,2024-09-11 06:59:41,2024-09-11 07:02:04,6,7,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,2.3833333333333333,0.9140332362197978
10,2024-09-11 07:02:04,2024-09-11 07:10:19,7,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,8.25,0.0
10,2024-09-11 07:10:19,2024-09-11 07:11:46,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.45,0.9140332362197978
10,2024-09-11 07:11:46,2024-09-11 07:17:46,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,6.0,1.4913432233154422
10,2024-09-11 07:17:46,2024-09-11 07:25:17,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.516666666666667,1.5892632315739608
10,2024-09-11 07:25:17,2024-09-11 07:32:03,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,6.766666666666667,1.7382329657418492
10,2024-09-12 06:59:07,2024-09-12 07:01:18,6,7,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,2.183333333333333,0.9140332362197978
10,2024-09-12 07:01:18,2024-09-12 07:10:15,7,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,8.95,0.0
10,2024-09-12 07:10:15,2024-09-12 07:11:52,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.6166666666666667,0.9140332362197978
10,2024-09-12 07:11:52,2024-09-12 07:18:40,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,6.8,1.4913432233154422
10,2024-09-12 07:18:40,2024-09-12 07:26:38,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.966666666666667,1.5892632315739608
10,2024-09-12 07:26:38,2024-09-12 07:34:03,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,7.416666666666667,1.7382329657418492
10,2024-09-13 06:58:34,2024-09-13 07:00:52,6,7,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,2.3,0.9140332362197978
10,2024-09-13 07:00:52,2024-09-13 07:10:05,7,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,9.216666666666667,0.0
10,2024-09-13 07:10:05,2024-09-13 07:11:46,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.6833333333333333,0.9140332362197978
10,2024-09-13 07:11:46,2024-09-13 07:17:31,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.75,1.4913432233154422
10,2024-09-13 07:17:31,2024-09-13 07:25:05,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.566666666666666,1.5892632315739608
10,2024-09-13 07:25:05,2024-09-13 07:32:23,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,7.3,1.7382329657418492
10,2024-09-17 06:59:46,2024-09-17 07:01:48,6,7,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,2.033333333333333,0.9140332362197978
10,2024-09-17 07:01:48,2024-09-17 07:10:49,7,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,9.016666666666667,0.0
10,2024-09-17 07:10:49,2024-09-17 07:12:56,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,2.1166666666666667,0.9140332362197978
10,2024-09-17 07:12:56,2024-09-17 07:19:17,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,6.35,1.4913432233154422
10,2024-09-17 07:19:17,2024-09-17 07:27:13,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.933333333333334,1.5892632315739608
10,2024-09-17 07:27:13,2024-09-17 07:34:46,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,7.55,1.7382329657418492
10,2024-09-18 06:59:14,2024-09-18 07:01:21,6,7,SD Dinoyo 2,SMA 9,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,2.1166666666666667,0.9140332362197978
10,2024-09-18 07:01:21,2024-09-18 07:09:20,7,7,SMA 9,SMA 9,BT03,BT03,-7.94979,112.61559,-7.94979,112.61559,7.983333333333333,0.0
10,2024-09-18 07:09:20,2024-09-18 07:11:03,7,7,SMA 9,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.7166666666666666,0.9140332362197978
