date,time,temperature,feels_like,precip_mm,humidity,visibility,pressure,cloud_cover,wind_speed,month,datetime,hour,day,month_num,hour_sin,hour_cos,month_num_sin,month_num_cos,temp_rolling_mean,temp_rolling_std,temp_lag_24,humidity_lag_24,visibility_cleaned,humidity_cleaned,wind_speed_cleaned,temp_range,dew_point,heat_index,temp_change,pressure_change,humidity_comfort,heat_stress
2024-08-03,06:00,22,22,0.0,93,10,1014,82,2,august,2024-08-03 06:00:00,6,3,8,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,24.210526315789473,3.047384076154881,24.210526315789473,71.81451612903226,10,93,2,7,20.813154066524042,22.0,0.0,1.0,Very Humid,Safe
2024-08-03,09:00,27,29,0.0,71,10,1015,80,3,august,2024-08-03 09:00:00,9,3,8,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,24.35,3.0309803868159815,24.35,71.81451612903226,10,71,3,7,21.280632586516848,28.939056981777714,5.0,1.0,Very Humid,Caution
2024-08-03,12:00,29,32,0.2,62,10,1012,54,4,august,2024-08-03 12:00:00,12,3,8,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,24.571428571428573,3.1236425623209287,24.571428571428573,71.81451612903226,10,62,4,7,20.966548296179802,31.34656448977779,2.0,-3.0,Humid,Caution
2024-08-03,15:00,27,29,0.9,77,10,1011,84,5,august,2024-08-03 15:00:00,15,3,8,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,24.681818181818183,3.092022972198955,24.681818181818183,71.81451612903226,10,77,5,7,22.612923679335733,29.463232712444526,-2.0,-1.0,Very Humid,Caution
2024-08-03,18:00,23,26,0.7,92,9,1013,79,2,august,2024-08-03 18:00:00,18,3,8,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,24.608695652173914,3.041218811218211,24.608695652173914,71.81451612903226,9,92,2,7,21.62678934002017,23.0,-4.0,2.0,Very Humid,Safe
2024-08-03,21:00,22,25,0.0,94,2,1015,36,4,august,2024-08-03 21:00:00,21,3,8,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,24.5,3.0216609311120095,24.5,71.81451612903226,5,94,4,7,20.98738646263873,22.0,-1.0,2.0,Very Humid,Safe
2024-08-04,00:00,21,21,0.0,93,10,1014,20,6,august,2024-08-04 00:00:00,0,4,8,0.0,1.0,-0.8660254037844385,-0.5000000000000004,24.458333333333332,3.0642279212916246,22.0,89.0,10,93,6,11,19.822255874126274,21.0,,,Very Humid,Safe
2024-08-04,03:00,20,20,0.0,91,10,1014,13,6,august,2024-08-04 03:00:00,3,4,8,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,24.416666666666668,3.1195967781062692,21.0,87.0,10,91,6,11,18.483282981438535,20.0,-1.0,0.0,Very Humid,Safe
2024-08-04,06:00,20,20,0.0,89,10,1015,3,6,august,2024-08-04 06:00:00,6,4,8,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,24.333333333333332,3.2122952198871983,22.0,88.0,10,89,6,11,18.128483053803745,20.0,0.0,1.0,Very Humid,Safe
2024-08-04,09:00,27,29,0.0,58,10,1015,2,4,august,2024-08-04 09:00:00,9,4,8,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,24.25,3.110291472431203,29.0,59.0,10,58,4,11,18.01800574711008,27.939517511555696,7.0,0.0,Humid,Caution
2024-08-04,12:00,31,32,0.0,46,10,1012,17,2,august,2024-08-04 12:00:00,12,4,8,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,24.333333333333332,3.265986323710904,29.0,63.0,10,46,2,11,18.003102148165382,31.87245595155562,4.0,-3.0,Comfortable,Caution
2024-08-04,15:00,28,30,0.1,61,10,1011,86,2,august,2024-08-04 15:00:00,15,4,8,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,24.333333333333332,3.265986323710904,28.0,71.0,10,61,2,11,19.76294167917482,29.561734239555562,-3.0,-1.0,Humid,Caution
2024-08-04,18:00,23,25,0.0,85,10,1013,73,2,august,2024-08-04 18:00:00,18,4,8,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,24.291666666666668,3.2767848328170266,24.0,88.0,10,85,2,11,20.33679192655685,23.0,-5.0,2.0,Very Humid,Safe
2024-08-04,21:00,22,22,0.0,87,10,1015,5,7,august,2024-08-04 21:00:00,21,4,8,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,24.25,3.3001976225411243,23.0,92.0,10,87,7,11,19.731985770253285,22.0,-1.0,2.0,Very Humid,Safe
2024-08-05,00:00,19,19,0.0,79,10,1014,3,6,august,2024-08-05 00:00:00,0,5,8,0.0,1.0,-0.8660254037844385,-0.5000000000000004,24.125,3.4428564985437915,22.0,93.0,10,79,6,12,15.271140161695978,19.0,,,Very Humid,Safe
2024-08-05,03:00,19,19,0.0,77,10,1013,2,5,august,2024-08-05 03:00:00,3,5,8,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,24.0,3.575277429186744,22.0,92.0,10,77,5,12,14.872028974882573,19.0,0.0,-1.0,Very Humid,Safe
2024-08-05,06:00,20,20,0.0,76,10,1014,1,5,august,2024-08-05 06:00:00,6,5,8,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,23.916666666666668,3.6465190866462445,22.0,91.0,10,76,5,12,15.635530899193204,20.0,1.0,1.0,Very Humid,Safe
2024-08-05,09:00,27,28,0.0,49,10,1014,1,2,august,2024-08-05 09:00:00,9,5,8,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,23.875,3.603289559856925,28.0,63.0,10,49,2,12,15.359857975549414,27.35668886355557,7.0,0.0,Comfortable,Caution
2024-08-05,12:00,31,31,0.0,40,10,1011,9,1,august,2024-08-05 12:00:00,12,5,8,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,23.916666666666668,3.6821150191829637,30.0,59.0,10,40,1,12,15.796241402832184,30.912882311555524,4.0,-3.0,Comfortable,Caution
2024-08-05,15:00,28,29,0.0,54,10,1010,79,1,august,2024-08-05 15:00:00,15,5,8,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,24.0,3.753259453027346,26.0,81.0,10,54,1,12,17.809646241855383,28.823442752444446,-3.0,-1.0,Humid,Caution
2024-08-05,18:00,23,25,0.0,79,10,1013,84,3,august,2024-08-05 18:00:00,18,5,8,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,23.958333333333332,3.758806085501858,24.0,90.0,10,79,3,12,19.154895990020655,23.0,-5.0,3.0,Very Humid,Safe
2024-08-05,21:00,21,21,0.0,86,10,1014,13,4,august,2024-08-05 21:00:00,21,5,8,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,23.916666666666668,3.7868957881284415,22.0,94.0,10,86,4,12,18.564263999676026,21.0,-2.0,1.0,Very Humid,Safe
2024-08-06,00:00,18,18,0.0,86,10,1014,8,5,august,2024-08-06 00:00:00,0,6,8,0.0,1.0,-0.8660254037844385,-0.5000000000000004,23.75,3.959029305710967,22.0,94.0,10,86,5,13,15.620168359734135,18.0,,,Very Humid,Safe
2024-08-06,03:00,18,18,0.0,85,10,1013,3,4,august,2024-08-06 03:00:00,3,6,8,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,23.583333333333332,4.1169497643666775,22.0,95.0,10,85,4,13,15.437466270512735,18.0,0.0,-1.0,Very Humid,Safe
2024-08-06,06:00,18,18,0.0,83,10,1014,0,3,august,2024-08-06 06:00:00,6,6,8,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,23.416666666666668,4.262237284181474,22.0,93.0,10,83,3,13,15.066336860232262,18.0,0.0,1.0,Very Humid,Safe
2024-08-06,09:00,27,28,0.0,52,10,1014,0,2,august,2024-08-06 09:00:00,9,6,8,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,23.416666666666668,4.262237284181474,27.0,71.0,10,52,2,13,16.290272478214774,27.54104142355557,9.0,0.0,Humid,Caution
2024-08-06,12:00,31,32,0.0,40,10,1011,8,2,august,2024-08-06 12:00:00,12,6,8,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,23.5,4.39367133796862,29.0,62.0,10,40,2,13,15.796241402832184,30.912882311555524,4.0,-3.0,Comfortable,Caution
2024-08-06,15:00,29,30,0.0,57,10,1010,75,2,august,2024-08-06 15:00:00,15,6,8,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,23.583333333333332,4.4810389582023875,27.0,77.0,10,57,2,13,19.60330641645457,30.58768960311118,-2.0,-1.0,Humid,Caution
2024-08-06,18:00,24,26,0.0,83,10,1013,84,3,august,2024-08-06 18:00:00,18,6,8,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,23.625,4.480028144321534,23.0,92.0,10,83,3,13,20.92787183211702,24.0,-5.0,3.0,Very Humid,Safe
2024-08-06,21:00,22,22,0.0,90,10,1015,19,5,august,2024-08-06 21:00:00,21,6,8,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,23.625,4.480028144321534,22.0,94.0,10,90,5,13,20.280448799159316,22.0,-2.0,2.0,Very Humid,Safe
2024-08-07,00:00,22,22,0.0,86,10,1014,8,7,august,2024-08-07 00:00:00,0,7,8,0.0,1.0,-0.8660254037844385,-0.5000000000000004,23.666666666666668,4.459154400894243,21.0,93.0,10,86,7,9,19.54548635247787,22.0,,,Very Humid,Safe
2024-08-07,03:00,22,22,0.0,88,10,1013,13,6,august,2024-08-07 03:00:00,3,7,8,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,23.75,4.406023544905414,20.0,91.0,10,88,6,9,19.916619710878837,22.0,0.0,-1.0,Very Humid,Safe
2024-08-07,06:00,22,22,0.0,88,10,1014,86,6,august,2024-08-07 06:00:00,6,7,8,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,23.833333333333332,4.3505788387160695,20.0,89.0,10,88,6,9,19.916619710878837,22.0,0.0,1.0,Very Humid,Safe
2024-08-07,09:00,27,29,0.0,64,10,1015,72,4,august,2024-08-07 09:00:00,9,7,8,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,23.833333333333332,4.3505788387160695,27.0,58.0,10,64,4,9,19.595778224936467,28.377688223555566,5.0,1.0,Humid,Caution
2024-08-07,12:00,31,33,0.0,52,10,1012,82,4,august,2024-08-07 12:00:00,12,7,8,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,23.833333333333332,4.3505788387160695,31.0,46.0,10,52,4,9,19.970891167813726,33.02082296755563,4.0,-3.0,Humid,Extreme Caution
2024-08-07,15:00,27,30,0.1,68,10,1011,87,4,august,2024-08-07 15:00:00,15,7,8,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,23.791666666666668,4.313569758097232,28.0,61.0,10,68,4,9,20.577178593958504,28.691854600444522,-4.0,-1.0,Humid,Caution
2024-08-07,18:00,24,26,0.0,87,10,1013,72,4,august,2024-08-07 18:00:00,18,7,8,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,23.833333333333332,4.310418789970128,23.0,85.0,10,87,4,9,21.697073310202676,24.0,-3.0,2.0,Very Humid,Safe
2024-08-07,21:00,22,25,0.0,89,10,1015,27,8,august,2024-08-07 21:00:00,21,7,8,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,23.833333333333332,4.310418789970128,22.0,87.0,10,89,7,9,20.099427904589593,22.0,-2.0,2.0,Very Humid,Safe
2024-08-08,00:00,22,25,0.0,86,10,1014,11,6,august,2024-08-08 00:00:00,0,8,8,0.0,1.0,-0.8660254037844385,-0.5000000000000004,23.958333333333332,4.206404709453211,19.0,79.0,10,86,6,8,19.54548635247787,22.0,,,Very Humid,Safe
2024-08-08,03:00,22,22,0.0,87,10,1013,14,5,august,2024-08-08 03:00:00,3,8,8,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,24.083333333333332,4.095773714310959,19.0,77.0,10,87,5,8,19.731985770253285,22.0,0.0,-1.0,Very Humid,Safe
2024-08-08,06:00,22,25,0.0,87,10,1014,15,5,august,2024-08-08 06:00:00,6,8,8,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,24.166666666666668,4.028881241482681,20.0,76.0,10,87,5,8,19.731985770253285,22.0,0.0,1.0,Very Humid,Safe
2024-08-08,09:00,27,29,0.0,69,10,1015,88,3,august,2024-08-08 09:00:00,9,8,8,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,24.166666666666668,4.028881241482681,27.0,49.0,10,69,3,8,20.81462564187742,28.773152765777816,5.0,1.0,Humid,Caution
2024-08-08,12:00,29,32,0.1,60,10,1012,88,2,august,2024-08-08 12:00:00,12,8,8,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,24.083333333333332,3.900018580409104,31.0,40.0,10,60,2,8,20.433211309582056,31.03340823377779,2.0,-3.0,Humid,Caution
2024-08-08,15:00,27,29,0.2,73,10,1012,68,4,august,2024-08-08 15:00:00,15,8,8,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,24.041666666666668,3.861506426779319,28.0,54.0,10,73,4,8,21.735306747606945,29.10937171155569,-2.0,0.0,Very Humid,Caution
2024-08-08,18:00,24,26,0.0,89,10,1014,84,6,august,2024-08-08 18:00:00,18,8,8,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,24.083333333333332,3.855167809652353,23.0,79.0,10,89,6,8,22.070150603268306,24.0,-3.0,2.0,Very Humid,Safe
2024-08-08,21:00,21,21,0.0,88,10,1016,19,8,august,2024-08-08 21:00:00,21,8,8,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,24.083333333333332,3.855167809652353,21.0,86.0,10,88,7,8,18.932569471604626,21.0,-3.0,2.0,Very Humid,Safe
2024-08-09,00:00,21,21,0.0,88,10,1015,14,6,august,2024-08-09 00:00:00,0,9,8,0.0,1.0,-0.8660254037844385,-0.5000000000000004,24.208333333333332,3.6946396737490645,18.0,86.0,10,88,6,8,18.932569471604626,21.0,,,Very Humid,Safe
2024-08-09,03:00,21,21,0.0,87,10,1014,8,6,august,2024-08-09 03:00:00,3,9,8,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,24.333333333333332,3.5221864092420336,18.0,85.0,10,87,6,8,18.749342873808427,21.0,0.0,-1.0,Very Humid,Safe
2024-08-09,06:00,21,21,0.0,86,10,1015,6,5,august,2024-08-09 06:00:00,6,9,8,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,24.458333333333332,3.335959110721505,18.0,83.0,10,86,5,8,18.564263999676026,21.0,0.0,1.0,Very Humid,Safe
2024-08-09,09:00,27,29,0.0,62,10,1015,73,4,august,2024-08-09 09:00:00,9,9,8,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,24.458333333333332,3.335959110721505,27.0,52.0,10,62,4,8,19.084795321288663,28.22722080577788,6.0,0.0,Humid,Caution
2024-08-09,12:00,29,31,0.0,58,10,1012,73,5,august,2024-08-09 12:00:00,12,9,8,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,24.375,3.1871003585786553,31.0,40.0,10,58,5,8,19.884099237478193,30.733060379555532,2.0,-3.0,Humid,Caution
2024-08-09,15:00,27,29,0.0,66,10,1011,83,3,august,2024-08-09 15:00:00,15,9,8,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,24.291666666666668,3.0854379812648802,29.0,57.0,10,66,3,8,20.092980531947013,28.532566155111038,-2.0,-1.0,Humid,Caution
2024-08-09,18:00,23,25,0.0,82,10,1013,89,5,august,2024-08-09 18:00:00,18,9,8,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,24.25,3.0962810792528423,24.0,83.0,10,82,5,8,19.7553003147539,23.0,-4.0,2.0,Very Humid,Safe
2024-08-09,21:00,21,21,0.0,85,10,1014,14,7,august,2024-08-09 21:00:00,21,9,8,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,24.208333333333332,3.134370010435726,22.0,90.0,10,85,7,8,18.377292059976117,21.0,-2.0,1.0,Very Humid,Safe
2024-08-10,00:00,21,21,0.0,91,10,1013,33,4,august,2024-08-10 00:00:00,0,10,8,0.0,1.0,-0.8660254037844385,-0.5000000000000004,24.166666666666668,3.1714304366472814,22.0,86.0,10,91,4,11,19.471523867576263,21.0,,,Very Humid,Safe
2024-08-10,03:00,20,21,0.0,90,10,1012,17,4,august,2024-08-10 03:00:00,3,10,8,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,24.083333333333332,3.255986682307274,22.0,88.0,10,90,4,11,18.3067456667957,20.0,-1.0,-1.0,Very Humid,Safe
2024-08-10,06:00,21,21,0.0,88,10,1013,25,4,august,2024-08-10 06:00:00,6,10,8,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,24.041666666666668,3.2900266507003932,22.0,88.0,10,88,4,11,18.932569471604626,21.0,1.0,1.0,Very Humid,Safe
2024-08-10,09:00,27,29,0.0,65,10,1014,11,3,august,2024-08-10 09:00:00,9,10,8,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,24.041666666666668,3.2900266507003932,27.0,64.0,10,65,3,11,19.846051814389643,28.45457587511123,6.0,1.0,Humid,Caution
2024-08-10,12:00,31,32,0.0,47,10,1010,76,3,august,2024-08-10 12:00:00,12,10,8,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,24.041666666666668,3.2900266507003932,31.0,52.0,10,47,3,11,18.34610397665546,32.050739803111156,4.0,-4.0,Comfortable,Extreme Caution
2024-08-10,15:00,29,30,0.0,52,10,1009,87,2,august,2024-08-10 15:00:00,15,10,8,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,24.125,3.3919662118907827,27.0,68.0,10,52,2,11,18.131144240249274,29.908867227555547,-2.0,-1.0,Humid,Caution
2024-08-10,18:00,23,25,0.0,77,10,1011,22,1,august,2024-08-10 18:00:00,18,10,8,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,24.083333333333332,3.39970160668444,24.0,87.0,10,77,1,11,18.743445937468973,23.0,-6.0,2.0,Very Humid,Safe
2024-08-10,21:00,20,20,0.0,80,10,1014,9,6,august,2024-08-10 21:00:00,21,10,8,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,24.0,3.4766300524702274,22.0,89.0,10,80,6,11,16.439997838083524,20.0,-3.0,3.0,Very Humid,Safe
2024-08-11,00:00,20,20,0.0,75,10,1013,2,6,august,2024-08-11 00:00:00,0,11,8,0.0,1.0,-0.8660254037844385,-0.5000000000000004,23.916666666666668,3.5498520075296547,22.0,86.0,10,75,6,12,15.428623871831984,20.0,,,Very Humid,Safe
2024-08-11,03:00,18,18,0.0,78,10,1012,0,6,august,2024-08-11 03:00:00,3,11,8,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,23.75,3.7329321730639102,22.0,87.0,10,78,6,12,14.10301272603979,18.0,-2.0,-1.0,Very Humid,Safe
2024-08-11,06:00,18,18,0.0,79,10,1013,0,6,august,2024-08-11 06:00:00,6,11,8,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,23.583333333333332,3.900018580409101,22.0,87.0,10,79,6,12,14.299926471614217,18.0,0.0,1.0,Very Humid,Safe
2024-08-11,09:00,27,27,0.0,50,10,1013,0,5,august,2024-08-11 09:00:00,9,11,8,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,23.583333333333332,3.900018580409101,27.0,69.0,10,50,5,12,15.675413496697221,27.4170370884445,9.0,0.0,Comfortable,Caution
2024-08-11,12:00,30,30,0.0,41,10,1010,7,3,august,2024-08-11 12:00:00,12,11,8,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,23.625,3.9652018973762875,29.0,60.0,10,41,3,12,15.290426431381924,29.806120144444396,3.0,-3.0,Comfortable,Caution
2024-08-11,15:00,29,29,0.0,46,10,1008,13,3,august,2024-08-11 15:00:00,15,11,8,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,23.708333333333332,4.059119273359962,27.0,73.0,10,46,3,12,16.19124880305978,29.199949691555577,-1.0,-2.0,Comfortable,Caution
2024-08-11,18:00,22,25,0.0,73,10,1011,9,6,august,2024-08-11 18:00:00,18,11,8,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,23.625,4.0733759100220315,24.0,89.0,10,73,6,12,16.930416488956286,22.0,-7.0,3.0,Very Humid,Safe
2024-08-11,21:00,19,19,0.0,83,10,1013,5,8,august,2024-08-11 21:00:00,21,11,8,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,23.541666666666668,4.149166146365425,21.0,88.0,10,83,7,12,16.04347851460007,19.0,-3.0,2.0,Very Humid,Safe
2024-08-12,00:00,18,18,0.0,84,10,1012,0,7,august,2024-08-12 00:00:00,0,12,8,0.0,1.0,-0.8660254037844385,-0.5000000000000004,23.416666666666668,4.272425913741018,21.0,88.0,10,84,7,13,15.252870017836068,18.0,,,Very Humid,Safe
2024-08-12,03:00,18,18,0.0,84,10,1012,2,6,august,2024-08-12 03:00:00,3,12,8,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,23.291666666666668,4.388514323893049,21.0,87.0,10,84,6,13,15.252870017836068,18.0,0.0,0.0,Very Humid,Safe
2024-08-12,06:00,18,18,0.0,81,10,1013,0,4,august,2024-08-12 06:00:00,6,12,8,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,23.166666666666668,4.49798666716243,21.0,86.0,10,81,4,13,14.687281314397321,18.0,0.0,1.0,Very Humid,Safe
2024-08-12,09:00,27,27,0.0,48,10,1013,0,3,august,2024-08-12 09:00:00,9,12,8,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,23.166666666666668,4.49798666716243,27.0,62.0,10,48,3,13,15.038605137647817,27.29744326711119,9.0,0.0,Comfortable,Caution
2024-08-12,12:00,31,30,0.0,36,10,1010,4,3,august,2024-08-12 12:00:00,12,12,8,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,23.25,4.627422984584491,29.0,58.0,10,36,3,13,14.157603638531755,30.378051760444457,4.0,-3.0,Comfortable,Caution
2024-08-12,15:00,28,29,0.0,48,10,1009,10,1,august,2024-08-12 15:00:00,15,12,8,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,23.291666666666668,4.666990154419575,27.0,66.0,10,48,1,13,15.950114536889005,28.27484308711111,-3.0,-1.0,Comfortable,Caution
2024-08-12,18:00,22,22,0.0,81,10,1011,6,3,august,2024-08-12 18:00:00,18,12,8,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,23.25,4.6741658172294756,23.0,82.0,10,81,3,13,18.5835191376697,22.0,-6.0,2.0,Very Humid,Safe
2024-08-12,21:00,19,19,0.0,86,10,1013,3,7,august,2024-08-12 21:00:00,21,12,8,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,23.166666666666668,4.73347621748005,21.0,85.0,10,86,7,13,16.601605011103764,19.0,-3.0,2.0,Very Humid,Safe
2024-08-13,00:00,19,19,0.0,84,10,1012,2,5,august,2024-08-13 00:00:00,0,13,8,0.0,1.0,-0.8660254037844385,-0.5000000000000004,23.083333333333332,4.790540195251346,21.0,91.0,10,84,5,13,16.23145719223235,19.0,,,Very Humid,Safe
2024-08-13,03:00,18,18,0.0,82,10,1012,4,4,august,2024-08-13 03:00:00,3,13,8,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,23.0,4.863350070994627,20.0,90.0,10,82,4,13,14.877822560510905,18.0,-1.0,0.0,Very Humid,Safe
2024-08-13,06:00,19,19,0.0,81,10,1014,6,4,august,2024-08-13 06:00:00,6,13,8,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,22.916666666666668,4.915960401250871,21.0,88.0,10,81,4,13,15.661488820013355,19.0,1.0,2.0,Very Humid,Safe
2024-08-13,09:00,28,29,0.0,53,10,1014,6,3,august,2024-08-13 09:00:00,9,13,8,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,22.958333333333332,4.956148282396462,27.0,65.0,10,53,3,13,17.512721107125486,28.726610653777826,9.0,0.0,Humid,Caution
2024-08-13,12:00,31,32,0.0,45,10,1011,72,2,august,2024-08-13 12:00:00,12,13,8,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,22.958333333333332,4.956148282396462,31.0,47.0,10,45,2,13,17.65350941684205,31.699416360444488,3.0,-3.0,Comfortable,Caution
2024-08-13,15:00,27,28,0.1,67,10,1010,79,5,august,2024-08-13 15:00:00,15,13,8,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,22.875,4.8661430133203964,29.0,52.0,10,67,5,13,20.33665920310562,28.611659063555596,-4.0,-1.0,Humid,Caution
2024-08-13,18:00,24,26,0.0,85,10,1013,88,6,august,2024-08-13 18:00:00,18,13,8,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,22.916666666666668,4.8715381613994335,23.0,77.0,10,85,6,13,21.31642668901208,24.0,-3.0,3.0,Very Humid,Safe
2024-08-13,21:00,21,21,0.0,89,10,1015,19,8,august,2024-08-13 21:00:00,21,13,8,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,22.958333333333332,4.8497347902985215,20.0,80.0,10,89,7,13,19.11398325055772,21.0,-3.0,2.0,Very Humid,Safe
2024-08-14,00:00,21,21,0.0,88,10,1013,12,7,august,2024-08-14 00:00:00,0,14,8,0.0,1.0,-0.8660254037844385,-0.5000000000000004,23.0,4.827457698011131,20.0,75.0,10,88,7,11,18.932569471604626,21.0,,,Very Humid,Safe
2024-08-14,03:00,20,20,0.0,87,10,1013,5,5,august,2024-08-14 03:00:00,3,14,8,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,23.083333333333332,4.754098155840104,18.0,78.0,10,87,5,11,17.76663388416037,20.0,-1.0,0.0,Very Humid,Safe
2024-08-14,06:00,20,20,0.0,83,10,1013,2,5,august,2024-08-14 06:00:00,6,14,8,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,23.166666666666668,4.678039971079176,18.0,79.0,10,83,5,11,17.02053248961421,20.0,0.0,0.0,Very Humid,Safe
2024-08-14,09:00,28,29,0.0,54,10,1013,2,5,august,2024-08-14 09:00:00,9,14,8,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,23.208333333333332,4.717950611336925,27.0,50.0,10,54,5,11,17.809646241855383,28.823442752444446,8.0,0.0,Humid,Caution
2024-08-14,12:00,31,32,0.0,46,10,1010,10,2,august,2024-08-14 12:00:00,12,14,8,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,23.25,4.784485797640752,30.0,41.0,10,46,2,11,18.003102148165382,31.87245595155562,3.0,-3.0,Comfortable,Caution
