route_id,start_time,end_time,start_hour,end_hour,start_stop,end_stop,start_stop_id,end_stop_id,start_lat,start_lon,end_lat,end_lon,duration,distance,duration_minutes
10,2024-08-21 07:10:28,2024-08-21 07:15:25,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.95,1.4913432233154422,0.0825
10,2024-08-21 07:15:25,2024-08-21 07:22:20,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.916666666666667,1.5892632315739608,0.11527777777777778
10,2024-08-21 07:22:20,2024-08-21 07:24:07,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.7833333333333334,1.091282026742783,0.029722222222222223
10,2024-08-21 07:24:07,2024-08-21 07:29:04,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,4.95,1.369535376459733,0.0825
10,2024-08-22 06:42:32,2024-08-22 06:45:42,6,6,SMA 8,SD Dinoyo 2,BT04,BT02,-7.95658,112.61276,-7.94329,112.61047,3.1666666666666665,1.4913432233154422,0.05277777777777778
10,2024-08-22 06:45:42,2024-08-22 06:49:05,6,6,SD Dinoyo 2,SPBU Tlogomas,BT02,BT01,-7.94329,112.61047,-7.93324,112.60354,3.3833333333333333,1.3487946268033537,0.05638888888888889
10,2024-08-22 06:56:52,2024-08-22 06:59:01,6,6,SPBU Tlogomas,SD Dinoyo 2,BT01,BT02,-7.93324,112.60354,-7.94329,112.61047,2.15,1.3487946268033537,0.035833333333333335
10,2024-08-22 06:59:01,2024-08-22 07:00:28,6,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.45,0.9140332362197978,0.024166666666666666
10,2024-08-22 07:09:18,2024-08-22 07:11:34,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,2.2666666666666666,0.9140332362197978,0.03777777777777778
10,2024-08-22 07:11:34,2024-08-22 07:17:23,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.816666666666666,1.4913432233154422,0.09694444444444444
10,2024-08-22 07:17:23,2024-08-22 07:24:48,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.416666666666667,1.5892632315739608,0.12361111111111112
10,2024-08-22 07:24:48,2024-08-22 07:26:44,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.9333333333333333,1.091282026742783,0.03222222222222222
10,2024-08-22 07:26:44,2024-08-22 07:32:38,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.9,1.369535376459733,0.09833333333333334
10,2024-08-23 06:45:35,2024-08-23 06:48:52,6,6,SMA 8,SD Dinoyo 2,BT04,BT02,-7.95658,112.61276,-7.94329,112.61047,3.283333333333333,1.4913432233154422,0.05472222222222222
10,2024-08-23 06:48:52,2024-08-23 06:51:27,6,6,SD Dinoyo 2,SPBU Tlogomas,BT02,BT01,-7.94329,112.61047,-7.93324,112.60354,2.5833333333333335,1.3487946268033537,0.043055555555555555
10,2024-08-23 06:51:27,2024-08-23 06:56:31,6,6,SPBU Tlogomas,SD Dinoyo 2,BT01,BT02,-7.93324,112.60354,-7.94329,112.61047,5.066666666666666,1.3487946268033537,0.08444444444444445
10,2024-08-23 06:56:31,2024-08-23 06:57:54,6,6,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.3833333333333333,0.9140332362197978,0.023055555555555555
10,2024-08-23 07:06:42,2024-08-23 07:08:28,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.7666666666666666,0.9140332362197978,0.029444444444444443
10,2024-08-23 07:08:28,2024-08-23 07:13:37,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.15,1.4913432233154422,0.08583333333333334
10,2024-08-23 07:13:37,2024-08-23 07:20:56,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.316666666666666,1.5892632315739608,0.12194444444444444
10,2024-08-23 07:20:56,2024-08-23 07:23:05,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,2.15,1.091282026742783,0.035833333333333335
10,2024-08-23 07:23:05,2024-08-23 07:28:15,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.166666666666667,1.369535376459733,0.08611111111111111
10,2024-08-26 06:54:13,2024-08-26 06:58:02,6,6,SMA 8,SD Dinoyo 2,BT04,BT02,-7.95658,112.61276,-7.94329,112.61047,3.816666666666667,1.4913432233154422,0.06361111111111112
10,2024-08-26 06:58:02,2024-08-26 07:00:07,6,7,SD Dinoyo 2,SPBU Tlogomas,BT02,BT01,-7.94329,112.61047,-7.93324,112.60354,2.0833333333333335,1.3487946268033537,0.034722222222222224
10,2024-08-26 07:00:07,2024-08-26 07:05:18,7,7,SPBU Tlogomas,SD Dinoyo 2,BT01,BT02,-7.93324,112.60354,-7.94329,112.61047,5.183333333333334,1.3487946268033537,0.08638888888888889
10,2024-08-26 07:05:18,2024-08-26 07:06:41,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.3833333333333333,0.9140332362197978,0.023055555555555555
10,2024-08-26 07:15:09,2024-08-26 07:15:13,7,7,SMA 8,SPBU Tlogomas,BT03,BT01,-7.94979,112.61559,-7.93324,112.60354,0.06666666666666667,2.2617319586218145,0.0011111111111111111
10,2024-08-26 07:15:13,2024-08-26 07:15:23,7,7,SPBU Tlogomas,SMA 8,BT01,BT03,-7.93324,112.60354,-7.94979,112.61559,0.16666666666666666,2.2617319586218145,0.0027777777777777775
10,2024-08-26 07:15:23,2024-08-26 07:17:01,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.6333333333333333,0.9140332362197978,0.02722222222222222
10,2024-08-26 07:17:01,2024-08-26 07:22:39,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.633333333333334,1.4913432233154422,0.0938888888888889
10,2024-08-26 07:22:39,2024-08-26 07:31:06,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,8.45,1.5892632315739608,0.1408333333333333
10,2024-08-26 07:31:06,2024-08-26 07:33:07,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,2.0166666666666666,1.091282026742783,0.03361111111111111
10,2024-08-26 07:33:07,2024-08-26 07:38:02,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,4.916666666666667,1.369535376459733,0.08194444444444444
10,2024-08-27 06:34:46,2024-08-27 06:37:23,6,6,SD Dinoyo 2,SPBU Tlogomas,BT02,BT01,-7.94329,112.61047,-7.93324,112.60354,2.6166666666666667,1.3487946268033537,0.043611111111111114
10,2024-08-27 06:57:43,2024-08-27 07:00:22,6,7,SPBU Tlogomas,SD Dinoyo 2,BT01,BT02,-7.93324,112.60354,-7.94329,112.61047,2.65,1.3487946268033537,0.04416666666666667
10,2024-08-27 07:00:22,2024-08-27 07:01:48,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.4333333333333333,0.9140332362197978,0.02388888888888889
10,2024-08-27 07:10:25,2024-08-27 07:12:06,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.6833333333333333,0.9140332362197978,0.028055555555555556
10,2024-08-27 07:12:06,2024-08-27 07:17:06,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.0,1.4913432233154422,0.08333333333333333
10,2024-08-27 07:17:06,2024-08-27 07:24:15,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.15,1.5892632315739608,0.11916666666666667
10,2024-08-27 07:24:15,2024-08-27 07:26:16,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,2.0166666666666666,1.091282026742783,0.03361111111111111
10,2024-08-27 07:26:16,2024-08-27 07:31:18,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.033333333333333,1.369535376459733,0.08388888888888889
10,2024-08-28 06:41:29,2024-08-28 06:44:21,6,6,SMA 8,SD Dinoyo 2,BT04,BT02,-7.95658,112.61276,-7.94329,112.61047,2.8666666666666667,1.4913432233154422,0.04777777777777778
10,2024-08-28 06:44:21,2024-08-28 06:46:17,6,6,SD Dinoyo 2,SPBU Tlogomas,BT02,BT01,-7.94329,112.61047,-7.93324,112.60354,1.9333333333333333,1.3487946268033537,0.03222222222222222
10,2024-08-28 06:56:32,2024-08-28 06:58:53,6,6,SPBU Tlogomas,SD Dinoyo 2,BT01,BT02,-7.93324,112.60354,-7.94329,112.61047,2.35,1.3487946268033537,0.03916666666666667
10,2024-08-28 06:58:53,2024-08-28 07:00:32,6,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.65,0.9140332362197978,0.0275
10,2024-08-28 07:08:32,2024-08-28 07:10:10,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.6333333333333333,0.9140332362197978,0.02722222222222222
10,2024-08-28 07:10:10,2024-08-28 07:14:25,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.25,1.4913432233154422,0.07083333333333333
10,2024-08-28 07:14:25,2024-08-28 07:23:03,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,8.633333333333333,1.5892632315739608,0.14388888888888887
10,2024-08-28 07:23:03,2024-08-28 07:25:28,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,2.4166666666666665,1.091282026742783,0.04027777777777777
10,2024-08-28 07:25:28,2024-08-28 07:30:14,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,4.766666666666667,1.369535376459733,0.07944444444444444
10,2024-08-29 06:37:43,2024-08-29 06:40:56,6,6,SMA 8,SD Dinoyo 2,BT04,BT02,-7.95658,112.61276,-7.94329,112.61047,3.216666666666667,1.4913432233154422,0.053611111111111116
10,2024-08-29 06:40:56,2024-08-29 06:43:57,6,6,SD Dinoyo 2,SPBU Tlogomas,BT02,BT01,-7.94329,112.61047,-7.93324,112.60354,3.0166666666666666,1.3487946268033537,0.050277777777777775
10,2024-08-29 06:56:50,2024-08-29 06:59:19,6,6,SPBU Tlogomas,SD Dinoyo 2,BT01,BT02,-7.93324,112.60354,-7.94329,112.61047,2.4833333333333334,1.3487946268033537,0.04138888888888889
10,2024-08-29 06:59:19,2024-08-29 07:00:39,6,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.3333333333333333,0.9140332362197978,0.02222222222222222
10,2024-08-29 07:08:46,2024-08-29 07:10:14,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.4666666666666666,0.9140332362197978,0.024444444444444442
10,2024-08-29 07:10:14,2024-08-29 07:14:02,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,3.8,1.4913432233154422,0.06333333333333332
10,2024-08-29 07:14:02,2024-08-29 07:21:53,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.85,1.5892632315739608,0.13083333333333333
10,2024-08-29 07:21:53,2024-08-29 07:24:00,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,2.1166666666666667,1.091282026742783,0.035277777777777776
10,2024-08-29 07:24:00,2024-08-29 07:29:00,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.0,1.369535376459733,0.08333333333333333
10,2024-08-30 06:41:38,2024-08-30 06:44:43,6,6,SMA 8,SD Dinoyo 2,BT04,BT02,-7.95658,112.61276,-7.94329,112.61047,3.0833333333333335,1.4913432233154422,0.051388888888888894
10,2024-08-30 06:44:43,2024-08-30 06:46:28,6,6,SD Dinoyo 2,SPBU Tlogomas,BT02,BT01,-7.94329,112.61047,-7.93324,112.60354,1.75,1.3487946268033537,0.029166666666666667
10,2024-08-30 06:58:03,2024-08-30 07:00:21,6,7,SPBU Tlogomas,SD Dinoyo 2,BT01,BT02,-7.93324,112.60354,-7.94329,112.61047,2.3,1.3487946268033537,0.03833333333333333
10,2024-08-30 07:00:21,2024-08-30 07:01:43,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.3666666666666667,0.9140332362197978,0.02277777777777778
10,2024-08-30 07:09:57,2024-08-30 07:11:37,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.6666666666666667,0.9140332362197978,0.02777777777777778
10,2024-08-30 07:11:37,2024-08-30 07:15:58,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.35,1.4913432233154422,0.0725
10,2024-08-30 07:15:58,2024-08-30 07:23:37,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.65,1.5892632315739608,0.1275
10,2024-08-30 07:23:37,2024-08-30 07:25:47,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,2.1666666666666665,1.091282026742783,0.03611111111111111
10,2024-08-30 07:25:47,2024-08-30 07:30:40,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,4.883333333333334,1.369535376459733,0.0813888888888889
10,2024-09-02 07:17:33,2024-09-02 07:19:59,7,7,SPBU Tlogomas,SD Dinoyo 2,BT01,BT02,-7.93324,112.60354,-7.94329,112.61047,2.433333333333333,1.3487946268033537,0.04055555555555555
10,2024-09-03 06:40:50,2024-09-03 06:43:27,6,6,SMA 8,SD Dinoyo 2,BT04,BT02,-7.95658,112.61276,-7.94329,112.61047,2.6166666666666667,1.4913432233154422,0.043611111111111114
10,2024-09-03 06:43:27,2024-09-03 06:45:46,6,6,SD Dinoyo 2,SPBU Tlogomas,BT02,BT01,-7.94329,112.61047,-7.93324,112.60354,2.316666666666667,1.3487946268033537,0.03861111111111112
10,2024-09-03 06:57:10,2024-09-03 06:59:14,6,6,SPBU Tlogomas,SD Dinoyo 2,BT01,BT02,-7.93324,112.60354,-7.94329,112.61047,2.066666666666667,1.3487946268033537,0.03444444444444445
10,2024-09-03 06:59:14,2024-09-03 07:00:45,6,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.5166666666666666,0.9140332362197978,0.025277777777777777
10,2024-09-03 07:08:13,2024-09-03 07:09:44,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.5166666666666666,0.9140332362197978,0.025277777777777777
10,2024-09-03 07:09:44,2024-09-03 07:13:57,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.216666666666667,1.4913432233154422,0.07027777777777779
10,2024-09-03 07:13:57,2024-09-03 07:21:58,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,8.016666666666667,1.5892632315739608,0.13361111111111112
10,2024-09-03 07:21:58,2024-09-03 07:23:50,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.8666666666666667,1.091282026742783,0.03111111111111111
10,2024-09-03 07:23:50,2024-09-03 07:28:55,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.083333333333333,1.369535376459733,0.08472222222222221
10,2024-09-04 06:59:41,2024-09-04 07:01:57,6,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,2.2666666666666666,0.9140332362197978,0.03777777777777778
10,2024-09-04 07:09:16,2024-09-04 07:11:22,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,2.1,0.9140332362197978,0.035
10,2024-09-04 07:11:22,2024-09-04 07:16:20,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.966666666666667,1.4913432233154422,0.08277777777777778
10,2024-09-04 07:16:20,2024-09-04 07:23:06,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.766666666666667,1.5892632315739608,0.11277777777777778
10,2024-09-04 07:23:06,2024-09-04 07:24:45,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.65,1.091282026742783,0.0275
10,2024-09-04 07:24:45,2024-09-04 07:29:57,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.2,1.369535376459733,0.08666666666666667
10,2024-09-05 07:00:03,2024-09-05 07:01:15,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.2,0.9140332362197978,0.02
10,2024-09-05 07:08:26,2024-09-05 07:09:56,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.5,0.9140332362197978,0.025
10,2024-09-05 07:09:56,2024-09-05 07:15:58,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,6.033333333333333,1.4913432233154422,0.10055555555555555
10,2024-09-05 07:15:58,2024-09-05 07:22:48,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.833333333333333,1.5892632315739608,0.11388888888888889
10,2024-09-05 07:22:48,2024-09-05 07:29:50,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,7.033333333333333,1.7382329657418492,0.11722222222222221
10,2024-09-06 06:57:54,2024-09-06 06:59:34,6,6,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.6666666666666667,0.9140332362197978,0.02777777777777778
10,2024-09-06 07:07:55,2024-09-06 07:09:23,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.4666666666666666,0.9140332362197978,0.024444444444444442
10,2024-09-06 07:09:23,2024-09-06 07:13:44,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.35,1.4913432233154422,0.0725
10,2024-09-06 07:13:44,2024-09-06 07:20:36,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.866666666666666,1.5892632315739608,0.11444444444444443
10,2024-09-06 07:20:36,2024-09-06 07:26:55,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,6.316666666666666,1.7382329657418492,0.10527777777777778
10,2024-09-09 07:01:09,2024-09-09 07:02:32,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.3833333333333333,0.9140332362197978,0.023055555555555555
10,2024-09-09 07:11:19,2024-09-09 07:13:02,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.7166666666666666,0.9140332362197978,0.028611111111111108
10,2024-09-09 07:13:02,2024-09-09 07:18:03,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.016666666666667,1.4913432233154422,0.08361111111111111
10,2024-09-09 07:18:03,2024-09-09 07:25:51,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.8,1.5892632315739608,0.13
10,2024-09-09 07:25:51,2024-09-09 07:33:23,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,7.533333333333333,1.7382329657418492,0.12555555555555556
10,2024-09-10 07:00:23,2024-09-10 07:02:07,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.7333333333333334,0.9140332362197978,0.02888888888888889
10,2024-09-10 07:11:27,2024-09-10 07:13:03,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.6,0.9140332362197978,0.02666666666666667
10,2024-09-10 07:13:03,2024-09-10 07:19:47,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,6.733333333333333,1.4913432233154422,0.11222222222222222
10,2024-09-10 07:19:47,2024-09-10 07:27:43,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.933333333333334,1.5892632315739608,0.1322222222222222
10,2024-09-10 07:27:43,2024-09-10 07:34:18,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,6.583333333333333,1.7382329657418492,0.10972222222222222
10,2024-09-11 06:59:41,2024-09-11 07:02:04,6,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,2.3833333333333333,0.9140332362197978,0.03972222222222222
10,2024-09-11 07:10:19,2024-09-11 07:11:46,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.45,0.9140332362197978,0.024166666666666666
10,2024-09-11 07:11:46,2024-09-11 07:17:46,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,6.0,1.4913432233154422,0.1
10,2024-09-11 07:17:46,2024-09-11 07:25:17,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.516666666666667,1.5892632315739608,0.12527777777777777
10,2024-09-11 07:25:17,2024-09-11 07:32:03,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,6.766666666666667,1.7382329657418492,0.11277777777777778
10,2024-09-12 06:59:07,2024-09-12 07:01:18,6,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,2.183333333333333,0.9140332362197978,0.03638888888888889
10,2024-09-12 07:10:15,2024-09-12 07:11:52,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.6166666666666667,0.9140332362197978,0.026944444444444444
10,2024-09-12 07:11:52,2024-09-12 07:18:40,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,6.8,1.4913432233154422,0.11333333333333333
10,2024-09-12 07:18:40,2024-09-12 07:26:38,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.966666666666667,1.5892632315739608,0.13277777777777777
10,2024-09-12 07:26:38,2024-09-12 07:34:03,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,7.416666666666667,1.7382329657418492,0.12361111111111112
10,2024-09-13 06:58:34,2024-09-13 07:00:52,6,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,2.3,0.9140332362197978,0.03833333333333333
10,2024-09-13 07:10:05,2024-09-13 07:11:46,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.6833333333333333,0.9140332362197978,0.028055555555555556
10,2024-09-13 07:11:46,2024-09-13 07:17:31,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.75,1.4913432233154422,0.09583333333333334
10,2024-09-13 07:17:31,2024-09-13 07:25:05,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.566666666666666,1.5892632315739608,0.12611111111111112
10,2024-09-13 07:25:05,2024-09-13 07:32:23,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,7.3,1.7382329657418492,0.12166666666666666
10,2024-09-17 06:59:46,2024-09-17 07:01:48,6,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,2.033333333333333,0.9140332362197978,0.033888888888888885
10,2024-09-17 07:10:49,2024-09-17 07:12:56,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,2.1166666666666667,0.9140332362197978,0.035277777777777776
10,2024-09-17 07:12:56,2024-09-17 07:19:17,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,6.35,1.4913432233154422,0.10583333333333332
10,2024-09-17 07:19:17,2024-09-17 07:27:13,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.933333333333334,1.5892632315739608,0.1322222222222222
10,2024-09-17 07:27:13,2024-09-17 07:34:46,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,7.55,1.7382329657418492,0.12583333333333332
10,2024-09-18 06:59:14,2024-09-18 07:01:21,6,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,2.1166666666666667,0.9140332362197978,0.035277777777777776
10,2024-09-18 07:09:20,2024-09-18 07:11:03,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.7166666666666666,0.9140332362197978,0.028611111111111108
10,2024-09-18 07:11:03,2024-09-18 07:16:43,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.666666666666667,1.4913432233154422,0.09444444444444446
10,2024-09-18 07:16:43,2024-09-18 07:23:41,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.966666666666667,1.5892632315739608,0.11611111111111111
10,2024-09-18 07:23:41,2024-09-18 07:31:00,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,7.316666666666666,1.7382329657418492,0.12194444444444444
10,2024-09-19 07:00:58,2024-09-19 07:03:01,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,2.05,0.9140332362197978,0.034166666666666665
10,2024-09-19 07:11:20,2024-09-19 07:13:14,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.9,0.9140332362197978,0.03166666666666666
10,2024-09-19 07:13:14,2024-09-19 07:18:55,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.683333333333334,1.4913432233154422,0.09472222222222222
10,2024-09-19 07:18:55,2024-09-19 07:27:41,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,8.766666666666667,1.5892632315739608,0.14611111111111114
10,2024-09-19 07:27:41,2024-09-19 07:35:29,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,7.8,1.7382329657418492,0.13
10,2024-09-19 07:35:29,2024-09-19 07:51:34,7,7,SMP 4,SPBU Tlogomas,BT07,BT01,-7.97693,112.6334,-7.93324,112.60354,16.083333333333332,5.8468950780178846,0.26805555555555555
